degree,branch,year,cgpa,attendance,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,backlogs,projects_count,hackathons_count,certifications_count,github_activity_score,linkedin_activity_score,programming_score,sql_score,dsa_score,communication_score,aptitude_score,internships_count,resume_score,ats_score,goal,target_role,academic_score,academic_category,employability_score,placement_probability,sector
BCA,General,3,7.57,76,7.9,4.1,7.6,4.9,96,92,0,7,5,0,100,70,82,49,66,56,79,0,76,80,Entrepreneurship,Data Analyst,97.8,Excellent,64.6,70.5,Tech
BCA,General,3,8.8,71,4.1,1.3,8.2,5.7,100,93,0,5,3,4,74,68,65,74,62,86,67,1,86,78,Higher Studies,Business Analyst,84.3,Good,66.7,64.9,Tech
B.Tech,CSE,2,8.0,75,2.2,4.0,7.6,6.6,93,84,0,4,3,1,24,45,68,30,54,44,72,0,40,40,Placement,Software Engineer,75.6,Good,41.9,50.2,Tech
BBA,Marketing,2,9.75,76,6.4,1.0,6.6,7.4,94,91,0,5,3,4,91,47,59,44,46,84,66,0,54,54,Government Exam,ML Engineer,96.0,Excellent,43.4,47.7,Management
B.Com,General,2,8.33,68,1.8,3.8,8.3,5.7,79,93,0,5,3,4,73,59,85,46,33,63,68,1,85,82,Entrepreneurship,Software Engineer,79.1,Good,49.2,51.9,Commerce
B.Tech,CSE,4,8.02,54,3.4,3.2,8.5,8.9,93,92,0,7,5,9,93,77,74,72,64,51,58,1,90,82,Higher Studies,ML Engineer,80.5,Good,67.8,72.0,Tech
BBA,Marketing,2,6.44,80,4.6,2.7,7.0,3.4,80,89,1,4,2,1,60,38,72,71,73,83,67,0,58,59,Entrepreneurship,Data Analyst,64.8,Average,45.1,55.8,Management
Law,Criminal,2,7.82,62,3.2,1.4,8.2,3.0,84,81,0,3,1,4,57,24,54,68,52,56,63,1,60,62,Higher Studies,ML Engineer,73.2,Average,41.7,48.8,Law
B.Tech,CSE,2,7.87,78,4.4,3.9,7.2,4.8,90,89,1,4,2,9,54,35,84,59,70,50,57,0,75,76,Higher Studies,Business Analyst,75.3,Good,56.1,61.2,Tech
BCA,General,2,6.66,89,4.3,1.3,8.1,6.0,100,77,2,3,0,2,49,49,51,87,42,71,59,1,52,56,Higher Studies,ML Engineer,50.5,At Risk,51.1,53.5,Tech
B.Tech,CSE,2,9.33,93,6.8,2.5,8.3,9.2,100,97,0,4,2,4,66,36,70,71,56,69,73,0,62,57,Government Exam,Software Engineer,94.1,Excellent,56.0,64.1,Tech
BBA,Marketing,1,7.36,77,1.0,2.6,6.4,5.6,100,76,1,3,0,4,44,7,74,58,50,42,50,0,60,52,Placement,Business Analyst,55.9,Average,33.8,43.4,Management
BCA,General,1,8.02,70,4.6,0.5,8.4,4.1,89,98,0,0,0,3,29,30,60,61,37,93,69,0,40,40,Higher Studies,Software Engineer,70.3,Average,43.0,57.7,Tech
BCA,General,3,6.89,67,3.1,2.7,7.0,4.7,84,70,2,6,2,4,65,67,62,61,48,83,52,0,71,67,Higher Studies,Data Analyst,57.6,Average,57.3,67.6,Tech
BBA,HR,1,7.89,77,3.7,1.2,7.4,6.2,99,82,0,1,2,1,30,7,61,84,28,83,64,0,40,45,Placement,Software Engineer,68.3,Average,38.5,37.7,Management
B.Tech,AI&DS,1,8.01,51,5.5,4.2,8.1,3.8,93,91,0,6,4,6,84,26,84,67,69,70,61,0,77,81,Placement,Software Engineer,91.8,Excellent,64.5,65.0,Tech
Law,Criminal,3,9.8,61,5.3,5.7,6.7,9.9,100,92,0,8,5,10,100,81,94,66,72,57,55,1,100,93,Government Exam,Software Engineer,100.0,Excellent,54.7,58.5,Law
BCA,General,1,7.32,66,5.0,1.6,8.0,2.0,80,80,0,3,0,6,53,26,64,28,30,57,75,0,74,65,Higher Studies,Business Analyst,76.8,Good,48.2,53.1,Tech
B.Tech,ECE,3,6.87,78,2.6,2.0,7.2,4.5,89,88,0,6,4,2,100,56,74,48,44,65,56,2,92,97,Placement,Data Analyst,71.4,Average,68.5,72.9,Tech
BBA,Marketing,2,8.34,73,6.3,2.7,6.5,4.9,84,71,0,4,3,5,81,60,62,53,56,75,61,0,56,68,Government Exam,Data Analyst,89.4,Good,41.1,47.1,Management
BBA,Finance,1,7.18,75,3.2,0.0,7.6,4.1,71,72,0,1,0,0,35,43,39,42,41,56,51,0,49,43,Entrepreneurship,Data Analyst,61.6,Average,30.6,39.1,Management
B.Tech,IT,2,8.55,71,6.6,4.5,8.3,7.3,93,84,0,7,2,5,85,41,91,63,84,57,81,1,86,85,Placement,Software Engineer,98.8,Excellent,72.4,72.3,Tech
B.Com,Hons,1,9.12,71,3.5,2.1,7.1,4.7,100,87,0,3,3,3,57,35,55,68,32,64,60,0,56,56,Placement,Business Analyst,83.5,Good,39.0,38.8,Commerce
Law,Corporate,4,7.13,76,6.0,2.0,6.0,7.2,90,91,0,4,3,4,44,76,73,63,57,72,94,1,86,83,Entrepreneurship,Business Analyst,76.7,Good,54.3,51.9,Law
B.Tech,CSE,2,8.03,80,4.7,3.3,6.7,9.2,91,93,0,5,3,5,75,48,66,74,56,51,66,0,69,65,Entrepreneurship,Business Analyst,81.7,Good,56.1,51.2,Tech
Law,Criminal,1,6.9,84,2.0,2.6,6.3,8.5,71,85,1,2,1,3,63,0,56,55,57,65,87,0,57,55,Placement,Software Engineer,51.2,At Risk,40.3,38.9,Law
B.Tech,CSE,1,7.17,72,4.0,2.7,9.0,6.3,76,94,2,4,3,4,56,46,76,40,68,86,76,0,73,72,Placement,Data Analyst,56.8,Average,58.9,54.8,Tech
B.Tech,CSE,2,8.19,86,7.1,3.5,6.1,6.0,92,69,1,4,3,6,52,35,64,58,38,70,62,1,69,72,Placement,Software Engineer,83.8,Good,55.0,62.8,Tech
B.Tech,CSE,1,8.0,91,5.7,2.3,4.7,7.8,90,90,0,3,2,6,76,17,71,53,58,69,81,0,53,48,Higher Studies,Business Analyst,80.8,Good,53.5,63.5,Tech
B.Com,Hons,2,9.19,66,3.8,1.2,6.6,5.4,99,100,0,0,0,3,19,21,41,55,31,63,67,0,40,45,Placement,Software Engineer,76.1,Good,31.8,34.6,Commerce
BBA,Marketing,2,7.79,83,6.5,4.0,7.2,5.0,100,91,0,5,3,5,86,67,67,36,57,79,65,0,64,60,Higher Studies,ML Engineer,91.0,Excellent,43.7,53.6,Management
B.Tech,IT,4,7.6,67,4.9,1.8,7.0,4.0,91,80,0,6,4,1,93,93,78,54,65,74,78,3,86,91,Placement,Data Analyst,82.9,Good,75.5,84.6,Tech
B.Tech,ECE,2,6.46,88,7.0,1.9,7.2,6.6,93,86,3,3,1,2,75,42,63,95,60,75,53,1,64,59,Entrepreneurship,Data Analyst,49.6,At Risk,59.2,65.0,Tech
BCA,General,3,8.24,76,4.4,2.8,5.7,3.9,89,91,0,6,4,2,100,58,77,30,76,72,59,2,100,100,Placement,Business Analyst,88.4,Good,72.6,70.6,Tech
B.Tech,IT,4,7.71,69,4.1,0.9,7.1,4.6,75,89,0,4,4,2,88,72,63,52,32,76,58,0,64,61,Higher Studies,Software Engineer,74.9,Average,53.3,57.3,Tech
B.Com,Hons,1,8.61,60,6.0,2.8,6.0,10.2,100,86,0,5,3,3,84,77,81,81,78,64,60,0,68,66,Entrepreneurship,Business Analyst,86.6,Good,44.8,43.7,Commerce
B.Com,Hons,4,8.21,65,4.9,3.6,7.9,7.3,100,100,0,8,5,6,100,91,80,70,78,67,55,3,100,99,Placement,Software Engineer,91.3,Excellent,62.9,62.7,Commerce
BCA,General,3,6.51,71,5.3,4.4,5.9,6.8,94,92,2,8,6,4,100,82,100,63,68,78,78,2,81,85,Placement,ML Engineer,67.1,Average,79.3,75.6,Tech
Law,Corporate,2,9.28,87,3.2,3.4,6.9,4.6,94,95,0,5,2,9,84,65,79,56,79,74,69,0,77,72,Government Exam,Data Analyst,91.2,Excellent,47.5,42.8,Law
B.Tech,IT,4,8.49,69,6.3,3.8,6.2,7.5,91,89,0,7,6,5,79,86,100,70,79,49,72,3,96,93,Placement,Data Analyst,95.7,Excellent,79.6,76.7,Tech
Law,Criminal,2,8.3,69,6.0,1.7,8.0,4.0,90,97,0,2,1,7,49,44,51,72,40,66,50,1,66,69,Government Exam,Software Engineer,83.0,Good,42.2,39.3,Law
BBA,HR,2,9.8,96,6.5,3.5,6.5,2.9,100,90,0,6,3,3,81,57,86,69,67,61,75,0,82,73,Placement,Data Analyst,100.0,Excellent,49.1,53.7,Management
BCA,General,3,7.06,68,2.5,2.3,5.9,4.9,80,79,0,6,2,4,98,87,84,39,72,88,66,1,87,93,Placement,Software Engineer,71.8,Average,71.0,77.0,Tech
B.Tech,ECE,2,6.46,60,2.8,3.9,8.1,3.6,86,87,1,5,2,4,89,54,76,35,52,69,59,0,67,71,Entrepreneurship,Business Analyst,62.6,Average,56.5,61.9,Tech
B.Com,Hons,2,6.69,56,3.4,2.6,5.0,6.9,91,83,1,5,3,6,62,78,69,53,52,80,65,0,73,72,Higher Studies,ML Engineer,60.1,Average,47.0,55.5,Commerce
B.Tech,AI&DS,1,7.87,64,4.1,3.8,7.7,6.7,97,98,2,3,2,6,53,54,69,81,54,67,71,0,63,57,Government Exam,Software Engineer,61.6,Average,54.0,59.1,Tech
B.Tech,AI&DS,3,7.44,72,2.5,2.7,7.3,6.5,82,80,0,3,4,1,46,65,67,36,63,71,53,2,76,75,Placement,ML Engineer,68.1,Average,57.7,68.7,Tech
B.Tech,AI&DS,3,9.34,73,5.5,1.6,9.0,7.2,100,89,0,6,5,4,100,96,78,65,53,68,69,2,93,87,Placement,Business Analyst,93.4,Excellent,72.8,80.5,Tech
BCA,General,3,8.08,65,3.8,2.5,7.7,7.1,93,95,0,4,2,5,50,65,69,67,59,72,64,0,68,76,Government Exam,Business Analyst,77.4,Good,55.2,57.6,Tech
BCA,General,4,6.76,56,6.4,2.1,7.5,4.6,81,73,0,7,5,2,97,94,87,52,65,61,57,0,64,58,Placement,Business Analyst,82.8,Good,62.0,58.3,Tech
BBA,Finance,2,7.84,63,7.6,4.1,6.1,7.0,99,94,0,5,1,5,43,54,74,59,51,73,77,1,73,70,Placement,Software Engineer,92.1,Excellent,50.7,66.1,Management
B.Com,Hons,1,6.99,56,3.6,0.9,6.8,6.6,87,85,0,1,0,5,25,47,52,100,51,63,77,0,49,46,Placement,ML Engineer,59.7,Average,39.6,43.3,Commerce
B.Tech,AI&DS,3,7.21,40,3.3,0.5,7.3,4.8,98,79,0,3,3,1,57,66,58,42,34,81,69,1,61,70,Placement,ML Engineer,64.7,Average,52.2,55.2,Tech
BBA,HR,3,7.4,46,5.6,2.9,8.4,5.3,96,78,0,5,1,5,45,32,80,79,80,57,75,0,70,65,Government Exam,Data Analyst,81.4,Good,45.6,55.3,Management
B.Tech,IT,1,6.71,76,4.6,2.1,6.2,7.7,90,79,2,3,0,0,49,28,70,67,49,61,60,0,45,46,Government Exam,Software Engineer,51.2,At Risk,47.5,52.2,Tech
B.Com,General,1,7.9,71,5.1,1.1,5.2,3.4,92,79,0,0,0,8,44,26,54,62,41,79,56,0,59,61,Higher Studies,Data Analyst,72.9,Average,37.7,52.0,Commerce
B.Com,General,4,7.71,80,6.5,2.5,7.1,6.7,81,100,0,6,4,4,88,57,73,50,58,91,65,3,100,94,Higher Studies,Data Analyst,87.7,Good,64.4,73.3,Commerce
BCA,General,4,6.66,65,4.1,2.8,5.4,5.8,74,82,2,6,4,2,85,83,85,77,63,76,83,0,63,59,Higher Studies,Software Engineer,58.0,Average,65.0,73.0,Tech
BBA,Marketing,3,9.18,65,2.9,4.0,7.8,5.9,100,97,0,6,5,4,88,77,78,88,84,64,51,0,76,81,Higher Studies,Data Analyst,90.2,Excellent,47.1,50.1,Management
B.Tech,AI&DS,2,7.27,62,2.7,0.3,8.5,5.4,92,76,1,1,1,0,27,37,58,72,51,57,57,1,54,59,Government Exam,Data Analyst,51.1,At Risk,46.0,44.9,Tech
BCA,General,4,9.6,62,4.2,2.7,8.0,6.8,100,91,0,7,4,5,100,47,76,68,82,70,60,0,87,98,Placement,Data Analyst,95.6,Excellent,68.7,65.2,Tech
B.Com,General,4,8.96,65,4.0,4.5,6.5,2.8,99,100,0,8,7,8,100,95,91,51,71,51,69,3,100,89,Placement,Business Analyst,100.0,Excellent,60.1,72.9,Commerce
BCA,General,2,7.8,94,5.8,4.4,8.6,6.5,91,80,0,5,5,10,65,27,85,39,64,62,60,0,63,57,Entrepreneurship,Software Engineer,89.0,Good,55.8,52.4,Tech
B.Tech,CSE,4,9.8,73,6.6,2.6,6.2,3.9,100,94,0,5,5,5,96,100,80,65,57,70,64,0,82,86,Placement,Business Analyst,100.0,Excellent,63.7,63.9,Tech
BCA,General,4,9.06,63,6.6,1.8,6.0,8.1,100,97,0,3,3,4,59,81,57,68,42,78,60,3,95,99,Placement,Data Analyst,87.9,Good,65.9,72.5,Tech
B.Com,General,4,7.12,85,3.4,2.2,8.4,3.4,88,82,0,5,6,4,92,87,71,67,55,60,65,0,62,66,Higher Studies,Data Analyst,75.4,Good,42.4,50.0,Commerce
B.Tech,CSE,4,7.24,74,3.3,1.3,6.6,2.0,99,81,0,5,3,1,84,60,85,66,43,71,74,2,72,73,Government Exam,Business Analyst,75.0,Average,67.6,75.7,Tech
B.Tech,CSE,3,7.63,87,1.8,2.0,7.2,2.6,96,79,0,3,4,3,86,88,53,75,45,69,48,1,55,50,Higher Studies,Data Analyst,70.5,Average,53.0,51.6,Tech
BBA,HR,3,7.64,79,4.5,2.6,8.0,5.9,93,94,1,5,4,3,87,53,75,75,53,64,61,0,55,58,Placement,Software Engineer,72.3,Average,41.8,35.3,Management
B.Com,Hons,2,9.01,76,5.8,3.1,5.9,2.9,100,100,0,4,1,3,63,55,70,65,53,88,88,1,69,71,Entrepreneurship,ML Engineer,95.6,Excellent,53.2,62.6,Commerce
B.Tech,IT,3,8.12,77,3.4,3.5,6.5,3.4,100,100,0,5,4,5,80,79,70,68,65,68,78,0,81,80,Government Exam,Business Analyst,84.7,Good,62.5,76.8,Tech
B.Tech,IT,3,8.42,77,2.3,2.4,6.4,4.6,98,90,0,4,3,6,67,72,81,78,75,63,54,2,91,90,Government Exam,ML Engineer,77.8,Good,68.8,71.0,Tech
B.Tech,CSE,4,8.8,58,7.3,2.3,6.8,7.1,100,96,1,5,3,0,72,85,69,70,78,52,76,3,97,95,Placement,ML Engineer,86.0,Good,72.7,70.9,Tech
B.Tech,ECE,2,7.16,75,3.4,3.6,6.3,4.5,93,93,0,3,0,5,54,8,58,57,54,87,74,1,62,65,Placement,ML Engineer,72.8,Average,56.0,69.8,Tech
BCA,General,3,6.31,76,4.3,2.1,7.4,5.6,87,82,0,5,4,5,56,92,78,69,55,77,53,0,64,64,Placement,Business Analyst,69.6,Average,57.1,62.5,Tech
BBA,HR,2,7.15,78,3.8,3.3,7.4,5.5,87,92,2,6,3,6,100,82,79,61,41,68,78,0,77,76,Placement,Data Analyst,62.5,Average,49.1,50.2,Management
BBA,Marketing,3,9.23,68,2.5,0.5,7.0,3.1,100,99,0,4,3,3,98,69,55,70,51,74,71,0,59,62,Placement,Software Engineer,81.4,Good,44.0,41.9,Management
BCA,General,3,8.97,87,5.9,3.1,7.2,6.8,91,99,0,5,4,6,71,48,73,92,43,56,61,1,70,77,Placement,Data Analyst,94.0,Excellent,60.6,49.2,Tech
B.Tech,IT,1,7.79,73,1.9,5.0,6.3,10.5,92,82,0,5,3,7,80,26,78,67,48,88,61,0,75,76,Higher Studies,Software Engineer,73.4,Average,62.2,62.6,Tech
B.Com,Hons,2,9.22,70,6.2,1.4,7.0,2.5,100,83,0,2,2,0,36,44,54,70,25,72,51,0,50,51,Higher Studies,Data Analyst,90.8,Excellent,37.1,45.6,Commerce
BCA,General,1,8.09,79,4.9,4.2,5.3,4.2,98,95,0,7,3,7,96,77,82,53,69,55,72,0,87,85,Government Exam,ML Engineer,93.5,Excellent,66.2,67.8,Tech
Law,Criminal,1,7.95,86,4.1,3.3,8.0,3.5,87,89,0,3,3,4,59,35,71,51,63,73,74,0,58,55,Placement,ML Engineer,81.5,Good,41.3,39.2,Law
BCA,General,3,8.22,64,4.1,3.5,6.4,5.6,90,90,0,8,4,5,100,63,81,81,45,63,76,0,84,82,Placement,Software Engineer,90.6,Excellent,68.6,70.7,Tech
B.Tech,AI&DS,2,7.64,64,5.2,3.3,6.5,3.1,85,75,1,4,4,6,68,50,76,63,47,69,59,1,86,85,Placement,Business Analyst,75.8,Good,61.9,63.8,Tech
BBA,HR,2,6.8,81,3.5,1.7,6.1,8.5,90,93,0,3,3,3,42,39,59,73,48,84,65,1,65,77,Placement,Data Analyst,63.3,Average,48.4,68.0,Management
B.Tech,IT,1,8.1,83,4.8,0.9,7.1,8.8,81,87,0,1,0,0,23,44,48,63,38,78,64,0,40,41,Placement,ML Engineer,70.2,Average,40.0,42.9,Tech
BBA,Marketing,1,7.7,70,3.2,3.1,6.5,7.4,84,72,1,4,3,6,84,57,75,72,73,55,51,0,65,71,Placement,Software Engineer,65.7,Average,39.6,34.0,Management
B.Tech,IT,3,7.11,69,1.3,2.4,7.6,7.9,73,99,1,6,3,2,100,60,88,79,73,64,75,1,77,76,Entrepreneurship,Data Analyst,57.9,Average,71.1,77.9,Tech
B.Tech,AI&DS,2,8.28,84,5.4,0.8,6.0,6.2,89,90,0,2,0,2,22,61,50,44,50,54,60,1,67,54,Government Exam,Software Engineer,77.9,Good,45.5,52.1,Tech
B.Com,Hons,4,7.96,63,8.0,2.0,7.1,8.2,92,93,0,7,7,5,95,70,88,31,60,71,72,3,97,100,Higher Studies,Business Analyst,92.6,Excellent,60.7,73.0,Commerce
B.Tech,ECE,2,8.54,45,5.3,1.2,7.4,5.4,100,100,0,2,1,1,44,65,59,67,49,73,65,1,60,66,Entrepreneurship,Business Analyst,79.1,Good,51.8,53.9,Tech
B.Com,General,2,6.96,75,4.4,4.8,7.8,4.9,96,81,1,5,2,10,90,42,79,82,43,75,46,1,77,80,Higher Studies,Data Analyst,72.4,Average,50.0,67.3,Commerce
B.Tech,IT,2,6.69,73,3.9,3.5,7.7,7.3,75,83,1,4,1,3,94,38,70,38,67,64,69,1,60,57,Government Exam,Business Analyst,61.9,Average,58.2,61.1,Tech
BCA,General,3,6.44,84,4.0,1.3,6.1,5.2,80,77,2,3,1,2,54,22,40,68,32,77,63,1,81,83,Higher Studies,Data Analyst,48.6,At Risk,53.8,56.6,Tech
BBA,HR,3,7.81,80,3.9,3.1,7.1,10.3,94,97,1,6,3,5,87,62,86,77,62,60,42,2,75,76,Higher Studies,Data Analyst,70.3,Average,50.2,56.6,Management
BCA,General,4,6.52,92,4.8,1.1,6.9,8.1,81,73,0,5,7,0,89,100,71,66,42,46,79,0,52,49,Government Exam,Business Analyst,68.8,Average,53.6,47.4,Tech
B.Tech,AI&DS,3,8.65,76,1.0,0.3,6.0,4.9,91,100,0,4,3,0,68,65,54,75,40,79,44,0,66,73,Placement,Software Engineer,71.1,Average,52.4,54.6,Tech
B.Tech,CSE,2,8.75,99,1.0,1.7,7.0,5.7,85,100,0,2,0,7,45,29,69,77,41,47,66,1,77,73,Higher Studies,Software Engineer,70.9,Average,53.6,47.9,Tech
B.Tech,ECE,3,8.26,87,5.2,2.3,5.6,5.7,86,85,1,6,5,4,100,76,79,52,75,66,71,1,74,84,Entrepreneurship,Data Analyst,80.7,Good,67.1,65.4,Tech
B.Tech,AI&DS,4,8.66,75,4.2,3.0,7.2,4.5,100,91,1,8,4,6,100,65,96,89,51,53,67,2,100,98,Government Exam,ML Engineer,86.4,Good,78.9,81.4,Tech
BBA,Finance,2,6.94,84,3.0,3.5,8.2,7.8,94,97,1,5,2,7,71,47,67,55,62,46,62,1,79,79,Placement,Data Analyst,63.2,Average,44.9,46.7,Management
Law,Corporate,1,8.6,63,3.0,2.1,8.0,4.3,100,78,0,2,1,4,52,27,58,80,22,78,67,0,41,40,Placement,Software Engineer,76.2,Good,39.1,47.9,Law
B.Com,Hons,3,7.51,69,3.7,3.3,7.4,5.8,96,87,0,5,4,5,60,58,69,82,53,63,51,1,78,74,Government Exam,Data Analyst,77.8,Good,48.6,56.7,Commerce
BBA,HR,2,7.49,72,3.9,0.6,7.3,4.5,83,84,1,1,1,0,40,32,43,51,48,60,76,0,45,45,Entrepreneurship,Software Engineer,58.4,Average,34.2,41.0,Management
BBA,Finance,4,8.15,72,6.6,4.3,6.9,4.9,97,87,0,7,5,8,100,91,89,66,67,57,63,1,100,100,Placement,Business Analyst,98.2,Excellent,54.5,56.4,Management
BBA,Marketing,2,6.76,82,2.9,0.6,9.0,7.5,89,66,3,4,3,1,47,44,48,79,30,65,59,0,56,58,Government Exam,Data Analyst,37.8,At Risk,41.1,41.8,Management
B.Tech,ECE,1,8.46,86,5.6,1.9,6.8,7.4,100,91,0,5,3,2,91,41,68,72,60,82,60,0,66,66,Entrepreneurship,Data Analyst,86.9,Good,60.6,63.2,Tech
Law,Corporate,4,7.39,83,5.4,1.7,5.7,5.3,88,73,0,5,2,0,70,49,62,84,52,72,64,2,87,86,Placement,Business Analyst,80.0,Good,56.8,69.7,Law
BBA,Finance,4,7.37,64,4.2,0.8,7.8,8.3,87,88,1,4,4,5,88,73,69,45,42,71,55,2,80,85,Government Exam,Business Analyst,60.6,Average,49.8,62.3,Management
BCA,General,1,5.99,81,5.6,2.9,7.5,7.1,84,82,1,3,0,4,59,19,68,76,56,36,64,0,65,68,Placement,ML Engineer,59.6,Average,50.2,53.2,Tech
B.Tech,CSE,4,8.47,87,5.2,4.5,5.9,6.2,89,100,0,6,4,5,83,77,79,42,68,85,56,1,81,82,Higher Studies,Business Analyst,94.0,Excellent,66.8,66.2,Tech
B.Tech,AI&DS,2,7.23,80,2.6,0.3,6.6,7.8,96,95,1,1,2,5,28,69,47,77,46,68,68,0,42,40,Higher Studies,ML Engineer,49.3,At Risk,41.5,45.2,Tech
BCA,General,2,6.6,54,3.6,0.0,7.2,8.8,77,82,0,1,1,0,26,35,47,40,37,73,69,0,48,55,Higher Studies,Business Analyst,52.9,At Risk,39.4,51.9,Tech
B.Com,General,4,7.59,61,5.1,1.5,6.4,6.9,82,94,0,3,4,0,43,53,58,30,48,61,51,3,71,69,Government Exam,Software Engineer,73.5,Average,46.3,51.1,Commerce
BCA,General,2,7.24,79,3.6,2.2,7.9,6.5,85,94,0,2,1,1,48,57,60,88,52,71,57,0,51,46,Placement,Data Analyst,67.4,Average,48.7,57.2,Tech
B.Tech,ECE,1,6.66,89,5.4,3.4,6.2,2.2,88,84,2,5,1,6,62,35,89,69,77,76,47,0,73,70,Entrepreneurship,Business Analyst,66.0,Average,62.0,60.5,Tech
Law,Criminal,2,9.49,61,6.2,1.9,6.7,6.5,100,94,1,4,1,4,61,36,76,69,81,62,72,1,76,82,Government Exam,Software Engineer,85.6,Good,48.3,47.9,Law
B.Tech,ECE,3,8.87,72,4.5,0.3,6.6,6.9,100,100,0,3,2,2,61,50,58,88,35,81,32,1,55,49,Government Exam,Business Analyst,78.8,Good,52.2,52.0,Tech
B.Tech,IT,1,8.48,73,3.6,4.0,7.5,6.6,91,93,0,4,3,8,71,42,84,56,76,78,54,0,72,79,Placement,Data Analyst,83.3,Good,60.3,55.8,Tech
B.Tech,CSE,3,8.68,61,3.4,1.4,7.6,4.2,95,79,0,3,1,3,56,39,60,73,46,46,76,0,58,57,Placement,Business Analyst,78.7,Good,48.6,44.9,Tech
BBA,HR,3,7.37,77,4.0,3.3,7.4,4.6,86,89,0,5,3,5,60,70,83,66,66,59,76,1,71,65,Placement,Business Analyst,79.2,Good,48.2,51.5,Management
Law,Corporate,2,7.58,77,3.8,1.1,5.2,7.4,97,82,0,2,2,0,52,33,53,77,42,60,75,1,42,47,Entrepreneurship,Data Analyst,67.3,Average,39.8,43.0,Law
B.Tech,CSE,3,7.52,76,5.8,2.3,7.2,5.2,91,100,0,3,3,4,36,63,66,65,55,53,79,1,69,66,Placement,Business Analyst,79.1,Good,54.1,51.3,Tech
B.Com,Hons,4,7.96,84,3.6,2.9,7.5,6.4,100,83,0,7,5,2,100,88,93,67,71,75,41,0,67,57,Entrepreneurship,Data Analyst,84.3,Good,45.6,50.2,Commerce
B.Tech,AI&DS,2,8.54,74,4.2,1.5,7.6,2.0,100,89,0,4,3,4,99,38,66,87,51,88,73,1,76,78,Government Exam,ML Engineer,85.2,Good,66.7,62.6,Tech
Law,Corporate,2,7.98,82,5.7,3.0,6.8,6.0,91,96,2,6,3,5,100,61,89,57,89,74,64,0,69,58,Government Exam,Business Analyst,73.1,Average,46.6,58.3,Law
BBA,Marketing,2,6.55,77,4.0,2.1,7.0,7.6,83,100,1,5,2,5,75,52,75,60,61,56,55,1,77,77,Higher Studies,Software Engineer,60.3,Average,45.9,48.8,Management
B.Com,General,3,8.04,80,3.8,2.0,6.4,6.6,93,89,0,2,2,9,26,62,54,57,47,63,66,1,77,75,Higher Studies,Business Analyst,73.1,Average,44.6,50.2,Commerce
B.Tech,ECE,4,7.66,68,5.8,4.3,8.3,5.7,90,81,1,8,6,9,100,88,100,34,84,53,46,0,97,100,Government Exam,Data Analyst,85.3,Good,69.5,61.1,Tech
Law,Corporate,2,8.97,81,6.2,2.9,5.7,3.9,100,88,0,5,4,7,82,26,85,85,68,61,71,0,77,78,Placement,Data Analyst,97.5,Excellent,47.7,56.2,Law
BBA,Marketing,2,9.58,89,4.6,3.1,7.5,2.4,100,86,0,4,4,3,77,66,88,82,71,69,56,1,64,71,Government Exam,Software Engineer,96.9,Excellent,46.3,52.7,Management
B.Tech,AI&DS,2,9.25,86,7.0,3.4,6.0,4.4,96,97,0,4,2,10,83,42,70,64,48,53,43,0,70,73,Higher Studies,Software Engineer,100.0,Excellent,53.3,53.6,Tech
B.Com,General,3,7.74,87,4.7,3.2,6.5,8.1,100,91,0,5,2,5,69,62,78,62,70,49,59,2,84,92,Government Exam,Data Analyst,81.1,Good,49.7,48.7,Commerce
B.Tech,ECE,1,8.17,76,5.8,2.9,7.0,5.9,95,81,0,2,1,9,53,43,70,62,52,51,52,0,62,64,Government Exam,ML Engineer,82.4,Good,47.7,51.9,Tech
B.Com,Hons,4,8.33,92,7.4,4.0,5.0,7.4,88,89,0,7,6,7,86,78,96,42,81,63,48,0,87,83,Placement,ML Engineer,99.8,Excellent,46.3,47.8,Commerce
B.Tech,AI&DS,2,6.76,68,3.6,1.4,5.6,8.9,89,81,3,2,1,0,22,40,59,62,41,77,73,1,52,56,Placement,Data Analyst,35.3,At Risk,48.7,58.9,Tech
BBA,HR,3,7.25,69,3.7,2.7,5.4,6.2,81,81,0,4,3,6,98,58,82,90,82,50,67,2,78,82,Government Exam,ML Engineer,72.5,Average,50.6,60.2,Management
BCA,General,2,7.83,93,5.7,2.1,7.4,7.7,94,93,0,4,4,4,53,67,65,56,41,62,79,1,81,79,Placement,Software Engineer,81.2,Good,57.9,56.0,Tech
B.Tech,CSE,3,7.61,77,4.3,2.7,8.0,8.3,90,84,0,6,6,3,76,90,79,55,42,36,69,2,92,93,Higher Studies,ML Engineer,79.0,Good,65.3,65.6,Tech
B.Tech,ECE,1,6.43,85,3.1,1.7,5.4,3.2,84,92,1,2,1,4,7,41,69,50,63,73,82,0,52,56,Placement,Software Engineer,54.6,At Risk,47.0,46.7,Tech
B.Tech,IT,3,7.59,53,4.0,0.6,6.8,4.5,84,76,0,3,2,2,74,82,51,84,60,68,52,1,66,70,Placement,Business Analyst,70.4,Average,55.9,49.9,Tech
BCA,General,1,7.55,78,2.4,3.5,7.3,2.6,89,86,0,3,1,6,61,63,67,82,53,69,51,0,55,53,Placement,Software Engineer,74.2,Average,51.6,51.4,Tech
