student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
2168,M.Tech/M.E.,Mechanical Engineering,4,Applied Research,Data Analyst,FinTech,Entrepreneurship/Startup,7.38,87.8,0,4.1,1.2,8.2,5.5,77.7,85.3,59.4,48.0,62.9,58.3,27.3,61.8,38.6,54.9,3,1,3,1,0,0,52.8,61.7,40.1,30.7,70.9,35.3,51.2,77.4,Good,37.6,0.1774
2169,B.Tech/B.E.,Textile Engineering,1,NLP,Conversational AI Engineer,GenAI Startups,Entrepreneurship/Startup,6.33,74.8,0,3.0,4.3,6.5,5.6,65.0,62.0,48.2,44.9,61.2,44.1,81.4,49.7,74.8,58.8,4,1,3,1,2,0,47.0,54.5,59.3,32.4,42.6,40.3,49.9,57.4,At-Risk,50.2,0.6136
2170,B.Tech/B.E.,Commerce,4,Data Engineering,Data Scientist,Analytics/Data Services,Government Exams,7.2,76.1,2,3.7,1.4,7.3,8.1,75.3,56.1,57.6,67.2,47.5,52.0,55.8,59.8,30.5,40.6,5,0,1,1,1,0,55.8,54.9,41.8,23.6,27.9,42.8,43.6,56.4,Average,40.2,0.3692
2171,BCA,AI & Data Science,3,Generative AI,Analytics Engineer,FinTech,Higher Studies/Research,6.34,88.1,0,5.3,4.1,7.4,6.5,69.6,73.2,98.3,76.4,67.0,47.5,63.2,55.9,77.2,70.3,5,3,4,2,4,1,78.7,79.7,71.3,69.6,62.1,60.8,75.1,82.4,Excellent,65.0,0.8465
2172,BS (Data Science & AI),Electronics & Instrumentation,1,Classical ML,Cloud DevOps Engineer,AI/ML Product Companies,Freelance/Remote Work,5.46,67.2,4,2.0,2.0,5.7,5.5,60.2,61.8,44.1,36.8,54.5,38.2,31.6,54.5,42.4,47.2,4,1,1,2,1,0,45.3,35.1,48.3,27.3,35.1,34.9,28.1,47.1,At-Risk,21.2,0.0859
2173,B.Tech/B.E.,AI & Data Science,1,Robotics,Data Scientist,AI/ML Product Companies,Career Switch/Upskilling,6.81,63.7,0,6.1,3.5,5.7,5.2,70.1,58.2,40.6,57.8,50.8,46.0,54.8,50.4,66.8,71.5,5,3,0,1,1,0,43.7,69.7,53.3,49.6,41.6,41.2,28.8,71.5,Average,48.4,0.6618
2174,PhD,Mechanical Engineering,3,Robotics,Data Analyst,Consulting,Entrepreneurship/Startup,7.22,72.7,2,2.7,2.7,7.0,4.0,81.0,69.4,45.2,51.0,57.3,72.5,58.4,79.1,61.1,63.0,3,0,3,0,0,1,35.6,52.9,51.4,44.3,51.3,37.8,45.4,70.0,Average,46.0,0.5528
2175,BS (Data Science & AI),Economics,2,Applied Research,Software Engineer Full Stack,GenAI Startups,Freelance/Remote Work,7.1,68.6,0,1.7,1.3,6.4,3.6,58.3,58.4,74.7,82.6,53.3,65.5,19.4,61.0,58.5,69.2,0,0,0,0,2,0,34.4,48.4,39.5,16.1,14.5,24.4,83.0,71.1,Good,37.2,0.3383
2176,M.Tech/M.E.,Physics,4,Computer Vision,Generative AI Engineer,GenAI Startups,Government Exams,7.34,82.7,0,3.0,4.1,5.8,5.0,63.9,73.5,47.2,49.9,56.8,47.7,49.6,58.8,56.9,60.1,5,4,3,0,0,0,41.7,36.3,53.4,36.0,45.6,37.2,57.1,73.7,Good,46.8,0.8132
2177,M.Tech/M.E.,Mechanical Engineering,2,Computer Vision,Reinforcement Learning Engineer,GenAI Startups,Higher Studies/Research,7.76,69.7,1,3.7,3.0,5.3,4.5,65.2,64.7,59.1,63.8,47.9,55.8,65.0,53.8,82.0,67.6,4,2,2,3,4,3,54.4,73.3,55.6,45.4,48.3,48.3,57.1,69.4,Good,42.9,0.4467
2178,M.Tech/M.E.,Chemical Engineering,4,Computer Vision,AI Solutions Architect,AI/ML Product Companies,Freelance/Remote Work,6.44,76.9,1,4.9,4.0,7.0,4.5,64.7,66.8,66.7,54.6,61.1,47.6,44.8,71.1,53.1,53.6,5,1,3,2,3,0,42.3,59.1,56.5,31.4,44.5,44.3,61.8,60.2,Average,45.7,0.3868
2179,MSc,Electronics & Communication,3,Computer Vision,Prompt Engineer,GenAI Startups,Entrepreneurship/Startup,5.97,63.0,2,2.4,2.3,6.1,5.1,60.9,63.9,42.4,40.9,52.9,47.7,35.1,66.6,49.3,55.4,3,0,0,2,0,0,33.7,26.5,32.2,31.0,45.1,34.0,53.5,50.4,At-Risk,43.8,0.5456
2180,B.Tech/B.E.,Textile Engineering,3,Robotics,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,5.67,76.3,1,2.9,2.4,8.3,6.4,57.9,49.1,55.1,45.5,61.8,40.5,40.7,56.3,51.2,63.0,3,3,2,1,2,0,48.8,49.0,40.0,19.8,47.6,39.1,23.6,52.6,At-Risk,41.8,0.2444
2181,B.Tech/B.E.,Automobile Engineering,3,Robotics,AI Research Scientist,Research Labs/Academia,Entrepreneurship/Startup,6.68,67.6,0,4.0,3.5,5.7,6.4,58.1,63.7,51.7,45.6,41.7,43.6,43.2,44.8,53.9,52.8,4,2,3,1,0,0,48.7,60.7,27.7,40.1,34.1,34.1,39.2,65.4,Average,36.6,0.2515
2182,MCA,Statistics,2,Robotics,AI Product Manager,Research Labs/Academia,Career Switch/Upskilling,7.14,62.5,2,0.6,0.6,5.5,3.9,69.8,62.3,47.7,45.2,23.1,46.3,57.9,64.2,79.5,75.1,4,1,1,1,1,0,22.7,41.5,56.9,29.0,34.0,39.6,41.3,57.5,Average,38.9,0.2084
2183,M.Tech/M.E.,Biotechnology,4,Robotics,Generative AI Engineer,AI/ML Product Companies,Freelance/Remote Work,7.03,86.5,2,3.4,3.3,7.2,2.6,82.6,88.2,63.6,66.8,63.2,60.7,36.9,60.3,55.5,58.9,5,1,2,1,1,1,43.9,56.3,47.4,48.4,50.2,38.2,57.2,75.6,Good,51.2,0.6932
2184,BCA,Electronics & Communication,2,Generative AI,Analytics Engineer,FinTech,Career Switch/Upskilling,5.49,90.0,1,4.6,1.6,7.6,5.6,63.6,64.3,63.3,53.0,66.1,39.6,54.3,53.5,76.2,67.5,4,0,1,0,1,0,33.2,45.7,52.8,20.5,48.1,30.8,37.0,55.7,At-Risk,41.4,0.1564
2185,PhD,Robotics,1,Computer Vision,Reinforcement Learning Engineer,Research Labs/Academia,Government Exams,6.74,86.8,3,4.3,3.5,7.4,5.1,68.4,76.3,46.6,40.4,54.8,44.0,46.7,52.6,75.3,88.9,5,4,2,1,1,0,33.4,55.0,67.1,44.9,56.8,48.5,44.7,78.2,Good,45.5,0.2175
2186,M.Tech/M.E.,Computer Science,3,Robotics,Applied Scientist,HealthTech,Career Switch/Upskilling,5.65,65.7,1,2.4,1.5,4.9,7.2,51.5,62.0,63.6,66.4,58.7,38.5,48.8,53.9,49.3,53.9,4,0,2,1,3,0,66.6,58.0,55.3,26.3,23.6,40.4,64.9,64.3,Average,41.5,0.5666
2187,MSc,Information Technology,4,Classical ML,Data Analyst,Freelance/Remote-Global,Job Placement,7.11,83.4,1,6.6,2.6,6.9,3.7,72.4,69.7,45.5,59.0,52.4,60.9,49.5,61.9,51.1,57.2,3,1,2,1,0,0,27.9,46.6,52.4,13.0,52.4,48.7,64.7,65.4,Average,44.6,0.3269
2188,B.Tech/B.E.,Electronics & Communication,3,NLP,Reinforcement Learning Engineer,Research Labs/Academia,Freelance/Remote Work,6.49,73.6,1,3.5,1.5,6.6,6.4,74.4,71.3,62.2,64.8,69.6,40.9,57.4,55.4,71.0,74.8,2,0,2,0,2,0,42.9,63.1,46.0,47.6,53.5,46.2,52.9,60.0,Average,36.4,0.0861
2189,B.Tech/B.E.,Statistics,1,Generative AI,AI Research Scientist,Research Labs/Academia,Higher Studies/Research,7.31,75.3,1,4.6,1.2,4.9,4.6,70.9,76.6,28.1,55.2,38.6,49.6,30.4,63.6,40.1,67.0,0,0,1,0,1,2,8.1,18.7,20.1,0.0,31.4,12.9,29.3,69.7,Average,36.5,0.0738
2190,PhD,Civil Engineering,5,MLOps,AI Transformation Consultant,Consulting,Higher Studies/Research,6.51,80.1,2,2.4,3.2,7.0,5.7,55.2,58.8,58.7,51.5,43.4,33.3,55.1,46.2,65.6,53.8,4,0,1,2,1,0,43.4,60.6,33.8,29.7,51.8,37.3,23.0,61.5,Average,36.6,0.1419
2191,M.Tech/M.E.,Electronics & Communication,1,Applied Research,Analytics Engineer,Government/PSU,Career Switch/Upskilling,5.28,65.4,3,4.2,0.0,6.6,3.7,57.5,57.1,73.7,48.9,60.3,17.6,57.2,52.1,66.6,64.9,2,0,0,0,1,0,40.0,51.6,39.5,31.8,32.6,39.3,52.1,54.2,At-Risk,36.8,0.3171
2192,BS (Data Science & AI),Mechanical Engineering,1,Computer Vision,Computer Vision Engineer,Autonomous Systems/Robotics,Government Exams,6.06,64.6,1,3.1,1.9,6.8,5.9,71.6,54.9,24.0,44.8,54.9,50.7,31.2,48.2,60.7,68.5,0,0,0,0,0,0,43.4,27.3,24.0,22.2,26.3,24.6,44.0,60.2,Average,26.0,0.0981
2193,B.Tech/B.E.,Physics,3,Robotics,Analytics Engineer,Analytics/Data Services,Higher Studies/Research,6.81,77.6,0,5.4,1.6,5.6,5.4,69.3,74.6,53.5,42.9,47.7,60.3,47.9,43.2,15.5,47.0,0,0,2,0,0,1,24.2,44.2,39.7,6.1,51.2,23.4,43.0,67.1,Average,32.2,0.3207
2194,MCA,Information Technology,3,Generative AI,Robotics Engineer,Autonomous Systems/Robotics,Higher Studies/Research,6.51,75.3,1,3.5,0.4,7.5,4.7,73.4,66.1,32.0,29.9,40.3,31.8,23.5,31.1,53.1,50.3,0,2,2,1,0,0,20.1,34.4,42.9,35.5,53.7,28.0,35.3,58.4,Average,32.6,0.4056
2195,M.Tech/M.E.,Electrical Engineering,2,Data Engineering,AI Ethics Specialist,GenAI Startups,Freelance/Remote Work,6.5,77.8,1,2.1,0.7,7.2,3.7,65.7,60.5,45.6,49.4,34.7,59.1,64.6,54.2,47.5,59.1,1,1,2,0,0,1,24.9,26.7,40.7,10.5,39.6,26.0,47.0,67.2,Average,34.6,0.1153
2196,MCA,Information Technology,3,Classical ML,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,6.32,74.0,2,3.7,1.5,5.6,5.0,65.9,61.7,52.0,29.5,54.5,56.2,47.9,37.9,58.9,59.2,2,1,3,3,2,0,57.2,58.1,47.6,14.8,28.7,30.5,34.5,60.8,Average,34.0,0.4387
2197,B.Tech/B.E.,Mass Communication,2,Generative AI,Generative AI Engineer,Consulting,Entrepreneurship/Startup,6.26,63.6,5,2.8,3.5,5.1,6.9,57.9,52.3,88.6,79.8,70.9,49.3,69.2,61.4,60.2,71.8,8,3,1,2,4,0,61.2,73.5,59.0,45.4,50.5,56.3,45.0,46.6,At-Risk,39.8,0.6545
2198,B.Tech/B.E.,Robotics,3,Robotics,Prompt Engineer,Core Product Engineering,Entrepreneurship/Startup,7.47,71.0,0,4.8,3.5,6.4,7.0,73.0,76.2,65.9,67.7,53.9,49.4,58.6,74.8,80.1,76.1,3,4,3,3,1,0,35.6,63.8,75.8,46.7,34.8,56.0,85.2,72.6,Good,56.9,0.5266
2199,B.Tech/B.E.,Design,3,NLP,Data Engineer,FinTech,Government Exams,7.56,80.8,0,5.6,1.3,6.5,2.8,76.0,76.4,66.0,64.5,48.2,55.8,48.9,63.3,56.4,65.5,3,2,2,1,1,0,41.1,53.2,39.7,33.6,45.8,40.6,32.9,74.3,Good,52.3,0.7926
2200,B.Tech/B.E.,Chemical Engineering,3,NLP,Robotics Engineer,Autonomous Systems/Robotics,Job Placement,6.8,92.2,0,5.0,0.8,7.0,3.6,71.1,61.6,39.0,6.3,42.9,60.4,36.4,38.1,49.6,59.6,0,1,1,0,0,0,19.9,16.8,48.3,15.9,49.1,10.0,33.8,66.4,Average,28.2,0.126
2201,MCA,Electronics & Communication,3,Computer Vision,AI/ML Engineer,Freelance/Remote-Global,Freelance/Remote Work,7.23,85.8,0,2.8,1.7,6.3,4.0,79.8,69.7,29.4,30.4,54.1,35.9,20.3,62.3,39.3,49.6,3,0,2,1,0,0,11.0,32.1,28.5,17.0,12.4,20.1,31.2,78.7,Good,27.4,0.142
2202,B.Tech/B.E.,Design,4,Applied Research,Analytics Engineer,HealthTech,Entrepreneurship/Startup,6.32,71.5,3,4.3,1.1,8.2,6.4,74.8,64.2,42.2,47.6,45.9,55.3,49.2,56.7,58.3,75.3,0,0,4,0,2,0,25.9,31.7,40.6,24.5,25.5,32.5,42.0,62.3,Average,35.4,0.6256
2203,MSc,AI & Data Science,1,NLP,Conversational AI Engineer,AI/ML Product Companies,Career Switch/Upskilling,5.98,82.2,0,4.7,1.8,6.6,2.7,73.8,67.5,54.1,43.4,41.4,37.0,54.0,56.4,77.4,80.4,4,3,3,2,0,0,29.9,50.9,52.9,45.0,59.4,37.9,60.9,71.2,Good,46.3,0.4048
2204,MCA,Computer Science,3,Robotics,Conversational AI Engineer,GenAI Startups,Job Placement,7.44,85.9,0,5.3,2.4,7.9,4.0,76.0,73.3,74.8,60.9,70.0,50.8,41.7,59.6,63.7,58.1,3,1,3,1,0,2,34.9,55.1,19.9,26.0,42.0,43.8,80.2,78.1,Good,43.9,0.2171
2205,B.Tech/B.E.,Mathematics & Computing,1,Data Engineering,AI/ML Engineer,AI/ML Product Companies,Higher Studies/Research,6.7,78.2,2,2.3,5.0,6.5,4.4,72.4,69.1,66.1,50.1,57.1,73.7,75.8,66.6,63.8,59.9,5,3,2,1,1,1,51.7,60.1,52.5,61.1,46.9,47.6,41.5,72.4,Good,59.6,0.8902
2206,M.Tech/M.E.,Information Technology,1,Applied Research,Applied Scientist,Research Labs/Academia,Career Switch/Upskilling,7.28,68.7,1,2.9,5.1,5.4,5.0,76.9,68.6,80.7,79.6,44.0,62.3,68.4,69.2,69.8,72.0,7,4,2,1,6,3,56.8,78.1,53.7,60.7,44.2,49.9,71.9,57.0,At-Risk,51.7,0.6637
2207,PhD,AI & Data Science,1,Data Engineering,Software Engineer Backend,HealthTech,Freelance/Remote Work,6.7,89.4,1,7.0,2.3,7.2,6.0,70.3,74.5,62.9,39.6,78.6,29.9,42.1,47.7,64.7,64.5,6,2,3,2,1,0,42.4,62.2,42.4,22.9,43.6,39.7,58.8,71.5,Good,45.9,0.4379
2208,BCA,Robotics,3,Robotics,Robotics Engineer,HealthTech,Higher Studies/Research,6.32,72.5,1,5.0,0.8,7.8,5.8,74.5,59.5,57.9,51.9,53.3,50.8,51.1,50.3,70.5,53.4,4,1,2,0,1,0,49.6,38.9,47.4,42.5,48.4,35.4,62.0,66.4,Average,39.7,0.3017
2209,PhD,Chemistry,1,Classical ML,Generative AI Engineer,GenAI Startups,Higher Studies/Research,6.05,98.6,2,5.5,2.5,7.3,2.5,60.0,54.5,38.8,41.0,52.8,19.2,24.5,48.3,61.3,59.9,4,1,4,3,0,0,15.0,46.3,33.7,33.6,45.4,41.0,29.0,61.5,Average,38.6,0.7074
2210,B.Tech/B.E.,AI & Data Science,2,Robotics,AI Ethics Specialist,Autonomous Systems/Robotics,Entrepreneurship/Startup,8.75,90.7,0,7.0,3.6,6.6,4.4,89.9,84.3,63.9,62.2,64.0,80.1,62.8,68.5,64.4,70.9,5,3,5,2,0,1,40.4,73.7,58.4,53.2,73.2,51.8,63.8,89.3,Excellent,66.9,0.8784
2211,MSc,Design,2,Generative AI,Data Analyst,Analytics/Data Services,Freelance/Remote Work,6.77,88.1,2,7.0,3.7,6.8,7.3,65.3,59.1,64.1,57.9,64.7,30.7,75.4,57.8,36.2,42.6,4,1,3,0,1,0,47.4,65.3,42.1,32.2,54.7,41.7,52.6,53.2,At-Risk,47.9,0.4499
2212,MSc,Pharmacy,2,NLP,Applied Scientist,AI/ML Product Companies,Higher Studies/Research,8.39,82.4,0,3.8,6.8,6.9,5.6,95.4,84.2,69.6,65.3,81.8,81.4,63.8,72.3,61.1,74.6,7,2,2,1,4,3,76.7,89.2,39.4,48.3,53.6,49.6,54.4,85.3,Excellent,54.0,0.8134
2213,B.Tech/B.E.,Business Administration,2,Generative AI,Data Engineer,Core Product Engineering,Entrepreneurship/Startup,6.39,69.4,2,1.4,1.3,6.0,4.3,69.4,54.9,65.4,70.4,51.0,29.7,33.5,51.4,49.1,67.3,2,0,0,1,0,0,29.4,38.8,38.9,17.8,21.6,38.0,46.1,62.0,Average,38.8,0.3945
2214,PhD,Mass Communication,1,Generative AI,Data Analyst,Analytics/Data Services,Job Placement,6.54,81.3,0,3.4,1.1,7.3,5.7,82.7,67.1,61.8,58.5,66.2,51.4,50.5,66.6,48.9,56.9,6,2,2,1,5,0,41.8,54.7,55.4,41.8,58.2,40.3,40.4,75.4,Good,45.2,0.2093
2215,BCA,Electronics & Communication,4,Computer Vision,Applied Scientist,Research Labs/Academia,Government Exams,6.27,85.8,0,4.5,4.6,5.4,3.4,63.4,63.8,83.3,72.7,76.5,39.8,70.3,67.8,64.7,62.7,6,4,3,1,1,0,57.5,75.8,40.6,56.1,52.0,56.4,61.1,73.3,Good,53.6,0.4896
2216,PhD,AI & Data Science,3,Applied Research,MLOps Engineer,Core Product Engineering,Freelance/Remote Work,7.38,87.2,1,5.4,2.7,8.0,4.0,79.9,85.5,62.5,62.1,63.8,48.0,70.7,69.4,86.8,84.7,1,3,3,1,2,1,41.8,63.7,54.8,44.5,54.1,39.7,49.1,72.4,Good,51.0,0.4453
2217,B.Tech/B.E.,Statistics,1,Generative AI,Data Engineer,Analytics/Data Services,Job Placement,6.71,90.1,5,2.8,2.5,5.8,3.5,60.8,74.0,81.1,66.1,67.9,51.1,54.0,49.1,61.2,72.4,2,0,3,3,3,0,42.1,66.6,33.5,44.1,60.7,52.9,86.7,56.7,At-Risk,33.8,0.1659
2218,B.Tech/B.E.,Mass Communication,1,Computer Vision,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,7.2,67.5,1,3.0,2.4,7.0,4.3,64.4,79.0,44.4,51.7,51.6,60.3,58.6,51.4,54.6,55.5,3,1,2,2,0,0,35.8,48.9,55.5,32.9,56.2,38.6,68.3,60.6,Average,43.0,0.2063
2219,MCA,Mathematics & Computing,4,Classical ML,AI Research Scientist,Research Labs/Academia,Freelance/Remote Work,6.4,73.4,2,2.1,2.0,5.1,5.1,70.6,65.6,72.4,49.7,82.4,38.3,20.1,47.4,100.0,88.0,1,1,3,0,3,0,53.3,61.3,53.4,38.8,32.6,38.8,67.7,64.2,Average,42.9,0.3109
2220,B.Tech/B.E.,Mass Communication,4,Applied Research,Cloud DevOps Engineer,Core Product Engineering,Entrepreneurship/Startup,8.63,97.0,0,5.7,4.1,6.3,3.4,85.4,84.1,72.4,77.9,72.1,96.3,71.9,67.3,72.9,71.6,4,1,1,1,2,2,40.3,70.2,54.0,30.5,55.4,49.6,79.8,81.6,Good,53.3,0.5711
2221,MSc,Mechanical Engineering,2,Robotics,Robotics Engineer,Autonomous Systems/Robotics,Government Exams,8.71,85.0,0,5.8,3.3,6.1,3.6,85.0,79.2,43.5,25.8,62.5,72.8,33.6,62.6,72.6,75.3,1,3,4,0,0,1,23.7,31.8,59.7,26.9,55.9,23.8,44.8,82.6,Excellent,42.0,0.172
2222,M.Tech/M.E.,Mathematics & Computing,3,MLOps,Data Scientist,Analytics/Data Services,Freelance/Remote Work,6.7,77.9,1,2.6,1.0,6.6,4.1,66.4,77.0,27.6,43.8,50.8,42.4,16.4,45.7,31.1,41.3,1,0,2,1,0,1,41.9,35.7,28.1,3.6,52.2,21.3,42.0,70.9,Good,30.2,0.2445
2223,MCA,Computer Science,3,Robotics,AI Trainer RLHF Specialist,AI/ML Product Companies,Higher Studies/Research,8.87,94.2,0,7.2,3.2,6.2,5.7,88.8,91.1,66.6,73.1,58.2,79.9,74.6,64.8,96.2,96.2,4,0,3,2,2,2,62.5,76.9,51.5,48.9,59.9,56.7,63.6,89.8,Excellent,69.4,0.7951
2224,MSc,Information Technology,4,NLP,NLP Engineer,Core Product Engineering,Career Switch/Upskilling,7.19,63.4,1,2.8,0.4,6.4,4.8,73.6,66.7,62.6,53.7,42.2,77.8,13.1,57.0,73.8,74.8,1,0,0,0,0,0,47.7,26.4,36.8,16.5,23.8,16.7,24.7,63.9,Average,33.8,0.2162
2225,BCA,Computer Science,4,Classical ML,Analytics Engineer,FinTech,Entrepreneurship/Startup,6.89,66.3,1,4.0,1.8,7.1,4.2,77.4,70.6,31.3,39.2,43.2,51.4,29.5,62.2,40.4,59.0,1,1,1,0,0,0,11.8,25.6,50.1,16.9,30.6,21.6,0.7,66.8,Average,34.8,0.3398
2226,B.Tech/B.E.,Chemical Engineering,2,Classical ML,Computer Vision Engineer,AI/ML Product Companies,Higher Studies/Research,8.06,90.1,1,4.9,0.7,4.8,5.5,80.3,87.8,58.1,55.1,62.0,78.2,25.7,72.6,65.2,67.8,3,0,4,2,3,1,49.8,40.6,57.7,16.8,61.2,39.1,35.5,85.8,Excellent,46.2,0.7057
2227,BS (Data Science & AI),Agricultural Engineering,4,Classical ML,Data Analyst,Freelance/Remote-Global,Higher Studies/Research,4.7,53.9,4,2.1,0.5,5.4,5.4,50.8,45.3,69.4,50.8,50.5,33.5,33.9,40.4,63.9,58.0,2,0,0,2,1,0,39.8,48.2,30.1,50.5,14.4,38.0,42.1,35.0,At-Risk,31.3,0.0736
2228,B.Tech/B.E.,Business Administration,1,Generative AI,NLP Engineer,GenAI Startups,Career Switch/Upskilling,6.74,70.1,1,5.6,3.9,5.8,3.9,71.4,74.6,90.3,63.9,72.3,51.3,50.0,63.0,49.0,64.5,7,0,2,3,2,1,59.2,71.5,35.4,46.8,50.6,60.5,64.8,79.5,Good,56.6,0.844
2229,B.Tech/B.E.,Chemistry,3,Applied Research,Data Analyst,Core Product Engineering,Freelance/Remote Work,9.17,83.3,0,4.6,3.3,6.0,5.9,76.2,75.8,57.7,58.0,58.5,68.2,57.4,74.7,31.9,76.9,4,1,1,2,0,1,43.1,47.5,44.4,19.5,51.5,36.3,48.6,82.4,Good,49.2,0.3337
2230,B.Tech/B.E.,Food Technology,3,Applied Research,Robotics Engineer,Autonomous Systems/Robotics,Entrepreneurship/Startup,8.15,82.0,0,2.7,2.6,6.0,5.2,78.1,78.5,81.5,82.2,63.9,64.5,59.7,73.2,76.8,55.5,3,1,0,0,0,1,41.5,58.2,50.8,30.0,46.2,39.7,39.1,75.9,Good,50.7,0.5837
2231,B.Tech/B.E.,Pharmacy,3,Computer Vision,AI Trainer RLHF Specialist,Government/PSU,Higher Studies/Research,7.1,83.3,0,7.2,5.1,7.3,5.8,67.5,66.7,77.9,67.4,71.3,62.2,71.5,71.4,60.7,63.3,8,3,2,1,4,1,57.1,78.9,51.6,35.7,57.1,55.1,48.9,66.2,Average,61.2,0.612
2232,MSc,Civil Engineering,4,Robotics,Data Engineer,Analytics/Data Services,Government Exams,7.38,66.7,3,5.0,0.7,6.4,4.9,68.4,69.0,39.6,40.3,48.1,56.1,36.1,44.9,53.9,58.8,3,0,0,1,0,0,36.1,45.7,44.2,24.1,23.6,24.1,28.3,68.0,Average,36.7,0.1218
2233,MCA,Computer Science,1,Computer Vision,Generative AI Engineer,GenAI Startups,Entrepreneurship/Startup,7.66,63.7,0,5.4,4.4,6.7,7.2,73.0,70.7,73.3,64.2,57.6,72.5,81.4,67.1,80.5,82.1,5,3,4,1,4,2,78.3,69.4,57.0,58.1,49.6,50.4,44.2,71.3,Good,61.6,0.97
2234,B.Tech/B.E.,Electrical Engineering,1,Classical ML,AI Ethics Specialist,Autonomous Systems/Robotics,Higher Studies/Research,6.73,61.7,0,0.0,3.5,6.9,4.1,63.2,69.1,52.3,68.1,45.4,61.6,36.6,61.4,74.7,85.6,3,0,2,1,0,0,32.0,46.1,38.0,26.7,33.8,35.8,31.0,68.4,Average,44.1,0.2744
2235,PhD,Biotechnology,5,NLP,Reinforcement Learning Engineer,Research Labs/Academia,Higher Studies/Research,5.01,66.3,4,1.4,2.9,7.3,6.8,50.0,45.8,41.8,47.0,52.0,48.2,32.2,40.9,54.2,52.2,1,0,0,2,0,0,16.0,35.9,30.4,20.4,37.7,27.4,63.2,44.5,At-Risk,26.9,0.0453
2236,B.Tech/B.E.,Physics,4,Computer Vision,Data Analyst,Analytics/Data Services,Freelance/Remote Work,6.69,78.8,1,5.0,2.6,6.3,6.4,72.4,63.3,76.6,68.2,69.7,50.2,89.2,64.9,74.1,76.7,6,4,2,1,1,0,54.8,66.2,48.5,41.4,46.1,53.8,59.0,55.2,At-Risk,54.6,0.4859
2237,B.Tech/B.E.,Chemical Engineering,1,Generative AI,AI Transformation Consultant,Consulting,Freelance/Remote Work,6.37,87.8,0,5.4,3.8,7.1,6.3,66.2,63.3,72.3,66.3,50.5,50.0,79.7,57.5,79.0,72.7,5,3,2,1,3,0,73.7,48.4,63.2,39.3,60.3,48.1,57.8,70.1,Good,55.6,0.4951
2238,M.Tech/M.E.,Mathematics & Computing,4,Robotics,AI/ML Engineer,GenAI Startups,Entrepreneurship/Startup,6.61,78.1,0,4.7,4.7,6.0,4.5,70.7,58.3,66.4,74.0,58.5,59.3,62.3,54.2,73.6,63.4,6,3,3,0,3,2,37.3,76.5,32.6,55.1,40.4,45.9,72.5,60.3,Average,58.8,0.8481
2239,PhD,Physics,4,Robotics,AI Transformation Consultant,Consulting,Freelance/Remote Work,7.99,59.9,1,2.3,0.5,6.3,6.2,65.9,67.1,42.7,53.2,42.1,67.3,33.6,53.7,62.1,74.4,0,0,0,0,0,0,41.9,29.2,45.3,30.6,40.0,24.7,30.7,71.7,Good,32.9,0.1768
2240,MCA,Statistics,1,Data Engineering,Applied Scientist,Government/PSU,Career Switch/Upskilling,5.54,73.0,1,1.0,1.7,5.5,5.9,63.1,52.9,45.0,43.5,48.6,28.8,37.3,25.4,48.5,59.6,2,1,1,1,0,0,34.8,47.9,43.6,29.4,25.6,31.3,39.7,50.3,At-Risk,34.0,0.1113
2241,MCA,Information Technology,4,Computer Vision,Applied Scientist,Research Labs/Academia,Career Switch/Upskilling,6.88,61.4,1,2.7,4.7,6.0,6.6,68.5,55.7,59.3,62.3,50.5,54.0,52.5,54.1,63.2,53.6,3,3,1,2,2,0,27.1,51.3,46.4,36.7,47.2,45.9,55.8,56.7,At-Risk,44.0,0.4323
2242,M.Tech/M.E.,Electronics & Communication,3,Generative AI,Generative AI Engineer,Research Labs/Academia,Government Exams,7.81,83.1,0,4.6,1.9,6.8,3.8,80.3,76.2,51.8,78.2,56.4,54.2,27.9,59.5,53.9,48.6,1,2,2,1,1,0,33.4,65.2,41.8,28.8,52.7,27.2,53.3,79.7,Good,50.7,0.8891
2243,MSc,Pharmacy,2,Generative AI,AI/ML Engineer,AI/ML Product Companies,Entrepreneurship/Startup,7.27,76.6,1,3.4,0.0,6.7,4.7,78.2,67.2,56.1,44.5,40.2,59.1,28.7,58.6,56.5,54.5,3,0,1,0,1,0,35.0,24.5,42.2,17.9,30.5,28.0,29.7,69.7,Good,33.0,0.6103
2244,MCA,Computer Science,4,NLP,Software Engineer Full Stack,Freelance/Remote-Global,Freelance/Remote Work,5.27,84.7,5,2.4,3.4,5.3,4.8,55.6,55.4,90.5,65.2,79.7,15.6,53.6,38.4,68.6,69.3,2,1,2,1,4,0,43.2,67.8,47.3,43.7,49.9,48.1,67.4,51.9,At-Risk,42.3,0.2885
