degree,branch,year,cgpa,attendance,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,backlogs,projects_count,hackathons_count,certifications_count,github_activity_score,linkedin_activity_score,programming_score,sql_score,dsa_score,communication_score,aptitude_score,internships_count,resume_score,ats_score,goal,target_role,academic_score,academic_category,employability_score,placement_probability,sector
BCA,General,1,8.19,75,5.0,4.2,5.4,6.6,94,92,1,6,3,7,85,53,100,77,81,70,65,2,97,95,Startup,DevOps Engineer,68.3,Average,94.7,68.5,Tech
BBA,HR,2,6.86,58,2.9,0.9,7.8,8.8,82,80,4,3,0,2,46,55,60,61,24,84,62,0,53,49,Placement,UI/UX Designer,33.3,At Risk,24.6,33.0,Management
BBA,Marketing,2,7.01,58,2.2,0.0,7.1,8.6,80,82,2,2,1,1,46,51,34,40,32,65,52,0,35,59,Placement,Product Manager,38.3,At Risk,21.7,42.7,Management
BBA,Marketing,4,8.31,73,5.0,4.0,6.2,5.9,100,98,1,5,5,6,55,54,67,77,63,75,49,1,69,73,Research,Product Manager,74.9,Average,70.0,70.7,Management
B.Tech,AI&DS,2,7.4,81,3.0,1.2,7.7,3.7,83,81,1,5,1,3,67,48,40,68,57,68,56,1,71,77,Placement,Data Engineer,61.2,Average,66.0,58.3,Tech
BCA,General,2,8.61,95,5.3,4.4,7.2,5.5,100,97,0,8,4,7,70,69,78,63,67,65,77,1,79,84,Higher Studies,Cybersecurity Analyst,88.6,Good,81.0,80.4,Tech
B.Tech,ECE,4,7.81,63,5.6,2.0,5.6,5.1,91,100,0,4,3,4,84,49,78,48,58,82,66,1,75,80,Higher Studies,QA Engineer,76.4,Good,67.2,62.8,Tech
B.Tech,IT,2,8.98,69,6.8,2.7,6.4,5.5,100,100,0,4,3,6,63,28,85,59,74,37,57,0,50,80,Higher Studies,Cybersecurity Analyst,83.0,Good,76.0,57.1,Tech
B.Tech,CSE,3,7.22,60,4.0,1.4,7.7,3.8,86,80,1,5,4,1,46,42,64,39,64,77,64,0,58,72,Higher Studies,AI Engineer,59.8,Average,59.9,55.3,Tech
BBA,Marketing,3,8.49,92,5.3,2.7,6.9,6.8,96,99,0,6,3,3,83,54,76,58,50,73,78,1,76,75,Placement,Business Analyst,88.4,Good,70.0,61.2,Management
BBA,Marketing,3,8.66,67,4.9,2.5,7.3,8.7,93,95,1,4,2,5,51,26,86,63,65,44,70,2,80,85,Higher Studies,Data Analyst,69.9,Average,76.0,76.6,Management
B.Tech,CSE,2,7.81,78,5.2,1.9,7.2,3.6,85,87,0,3,0,4,73,53,63,46,36,62,56,0,46,57,Placement,Cybersecurity Analyst,69.5,Average,43.1,56.5,Tech
BCA,General,3,7.36,69,4.4,4.2,7.2,6.7,88,87,0,7,4,5,96,54,78,53,77,64,64,3,86,82,Startup,Cloud Engineer,67.1,Average,93.2,71.5,Tech
Law,Corporate,4,8.21,71,5.7,4.8,6.5,7.9,90,96,2,6,6,7,84,41,98,78,61,55,66,1,77,98,Placement,Cybersecurity Analyst,66.3,Average,76.0,62.5,Law
B.Tech,IT,1,8.85,79,5.5,2.5,6.0,6.0,97,89,0,6,3,6,78,59,84,74,71,62,64,2,95,91,Government Job,UI/UX Designer,83.0,Good,88.7,69.4,Tech
BBA,Finance,2,7.91,81,3.9,1.0,7.0,4.7,100,92,0,2,1,4,62,40,71,48,61,34,53,1,46,76,Research,Data Analyst,69.5,Average,49.2,53.4,Management
B.Tech,ECE,1,6.88,66,2.4,1.8,7.2,6.5,82,80,3,4,1,2,74,61,73,57,41,49,54,1,60,87,Freelancing,Backend Developer,42.2,At Risk,48.7,56.3,Tech
BCA,General,4,7.59,85,4.2,2.3,6.6,7.7,94,90,2,4,2,3,74,33,71,64,61,59,69,2,62,71,Research,Business Analyst,60.9,Average,56.6,62.1,Tech
Law,Corporate,2,8.17,88,6.4,3.0,8.1,4.4,100,93,0,5,3,5,55,71,64,66,53,83,85,1,70,96,Research,Business Analyst,79.7,Good,78.0,51.2,Law
BCA,General,2,7.26,92,4.0,5.0,7.1,4.7,87,87,0,8,4,7,91,51,78,73,55,76,66,2,97,86,Government Job,QA Engineer,74.4,Average,91.5,79.9,Tech
B.Tech,IT,2,7.69,60,2.2,2.0,6.2,6.3,79,82,1,0,2,2,54,45,49,50,69,55,53,0,35,52,Higher Studies,Frontend Developer,55.8,Average,27.1,32.0,Tech
BBA,Finance,4,7.04,64,3.1,2.3,7.3,5.2,88,82,2,3,2,1,51,55,77,57,48,68,70,0,50,54,Government Job,Business Analyst,53.0,At Risk,29.0,28.4,Management
BCA,General,1,7.4,60,2.6,2.3,6.9,8.4,88,82,3,2,2,4,70,61,59,57,62,76,60,1,56,76,Government Job,Frontend Developer,46.8,At Risk,58.9,57.2,Tech
B.Tech,AI&DS,1,7.9,76,5.6,4.0,7.2,5.8,99,94,0,7,3,4,90,51,100,77,66,64,65,1,69,75,Placement,DevOps Engineer,77.5,Good,84.7,62.1,Tech
BCA,General,4,7.64,77,3.6,0.6,6.3,4.3,85,84,4,1,1,1,47,33,56,48,36,56,53,0,44,66,Placement,QA Engineer,46.4,At Risk,26.5,45.3,Tech
B.Tech,ECE,2,6.46,58,2.5,0.8,6.5,8.8,75,74,0,2,2,2,41,35,64,52,45,84,81,1,51,52,Higher Studies,UI/UX Designer,53.0,At Risk,34.0,51.2,Tech
BBA,Marketing,2,6.26,60,3.7,0.6,6.6,4.7,76,85,0,2,2,4,48,39,52,37,53,65,52,0,62,74,Placement,Business Analyst,52.1,At Risk,47.3,49.2,Management
B.Tech,ECE,4,8.6,68,4.8,4.8,6.3,6.2,100,95,0,9,5,5,71,35,92,100,80,47,56,2,98,95,Freelancing,AI Engineer,77.8,Good,92.3,81.9,Tech
B.Tech,AI&DS,1,7.25,85,5.4,2.7,6.3,6.1,88,87,1,6,2,2,92,78,73,67,41,82,65,0,63,72,Placement,UI/UX Designer,63.1,Average,55.3,57.1,Tech
Law,Corporate,1,7.6,62,3.3,1.3,7.4,9.7,90,84,3,3,2,3,62,75,69,77,56,66,39,1,73,71,Placement,Data Analyst,49.4,At Risk,65.6,54.3,Law
BCA,General,4,7.99,68,3.1,2.8,7.3,6.0,85,76,4,5,4,4,59,37,85,74,51,54,53,1,58,82,Government Job,Data Analyst,42.9,At Risk,63.7,50.3,Tech
Law,Corporate,4,6.12,57,1.8,0.0,6.3,6.9,70,74,4,0,0,0,59,73,39,41,53,70,65,0,56,52,Higher Studies,Business Analyst,26.7,At Risk,24.1,45.4,Law
B.Com,General,2,8.71,85,5.5,4.2,7.6,4.6,100,100,0,5,4,6,74,87,55,59,65,88,74,2,91,76,Government Job,Business Analyst,87.5,Good,77.6,77.9,Commerce
BCA,General,2,7.29,76,4.9,5.4,7.0,4.1,79,84,2,8,6,7,83,32,80,83,60,66,67,1,89,97,Startup,Cloud Engineer,56.3,Average,90.1,86.3,Tech
BCA,General,3,6.16,48,1.3,1.8,6.8,8.8,75,85,3,4,4,3,58,41,76,65,55,68,76,1,70,81,Freelancing,Frontend Developer,32.2,At Risk,66.6,51.3,Tech
B.Tech,AI&DS,1,7.73,73,4.7,5.0,6.4,4.5,85,89,0,8,5,5,89,54,80,82,79,79,69,2,77,89,Placement,UI/UX Designer,70.0,Average,91.1,63.9,Tech
B.Tech,CSE,2,7.81,68,5.2,3.5,7.1,6.1,87,89,2,5,3,4,71,65,74,63,58,69,79,2,68,80,Government Job,Data Scientist,59.4,Average,73.1,67.2,Tech
B.Tech,AI&DS,1,7.55,76,5.4,3.6,8.9,4.5,96,92,0,6,5,5,90,48,70,70,48,69,66,1,78,87,Higher Studies,UI/UX Designer,72.7,Average,76.2,76.8,Tech
B.Tech,IT,2,8.99,78,5.9,1.8,7.3,8.1,100,100,0,3,2,4,63,55,66,62,44,60,72,1,71,77,Government Job,Data Engineer,80.2,Good,70.0,61.6,Tech
B.Tech,AI&DS,1,8.08,66,5.7,3.4,7.1,3.8,100,94,2,7,6,6,74,67,78,66,74,69,75,2,88,90,Higher Studies,Full Stack Developer,61.1,Average,82.7,85.8,Tech
BCA,General,2,7.35,74,6.0,1.5,6.4,7.0,93,90,0,4,1,3,44,44,62,83,46,74,71,2,69,79,Higher Studies,Backend Developer,72.5,Average,65.1,50.7,Tech
B.Tech,CSE,2,8.49,92,6.3,3.4,6.8,4.6,100,100,0,7,6,4,76,82,76,71,82,85,65,2,95,80,Startup,Product Manager,85.6,Good,90.5,82.3,Tech
Law,Corporate,4,8.6,79,5.8,2.0,6.9,7.7,98,96,1,4,3,4,68,55,61,58,61,68,86,0,64,74,Research,Product Manager,76.1,Good,54.5,29.8,Law
B.Com,General,2,7.83,88,5.5,3.9,6.6,7.2,88,81,0,2,2,4,49,88,82,66,51,75,49,1,52,81,Higher Studies,Data Analyst,70.8,Average,60.2,45.3,Commerce
BCA,General,2,7.69,87,3.7,2.3,6.4,2.2,92,99,0,2,2,5,59,95,56,61,73,79,71,0,41,71,Placement,Business Analyst,74.2,Average,56.5,41.0,Tech
BCA,General,1,8.08,81,6.6,1.7,8.4,4.3,93,97,0,4,3,4,71,63,65,57,64,58,55,0,48,79,Placement,Business Analyst,80.8,Good,49.9,57.6,Tech
BCA,General,2,7.15,85,3.7,4.0,6.8,5.0,93,87,1,8,3,4,74,55,75,68,51,67,73,1,75,81,Placement,QA Engineer,64.8,Average,74.8,58.2,Tech
BCA,General,1,6.92,73,3.8,1.6,7.0,5.7,83,78,2,3,2,1,52,45,44,38,46,55,57,1,70,66,Higher Studies,Cybersecurity Analyst,47.7,At Risk,50.4,53.0,Tech
BBA,Marketing,4,7.13,71,3.8,2.4,6.3,5.2,81,76,2,3,3,4,56,36,64,47,58,72,63,0,49,76,Government Job,Business Analyst,53.5,At Risk,52.6,59.7,Management
B.Tech,ECE,1,7.99,66,4.8,4.2,6.3,8.5,87,90,1,6,6,5,82,53,84,73,76,63,70,2,74,75,Placement,Full Stack Developer,66.7,Average,79.9,62.5,Tech
B.Tech,CSE,3,8.16,83,4.6,0.8,5.4,6.8,93,93,0,3,1,5,35,49,75,61,39,73,67,1,61,73,Startup,Data Engineer,75.8,Good,61.4,67.3,Tech
B.Tech,ECE,4,7.28,84,4.6,4.2,7.6,4.7,97,92,1,7,4,5,100,66,61,57,74,43,57,1,68,76,Placement,Software Engineer,71.0,Average,78.5,53.7,Tech
Law,Corporate,4,8.34,85,4.5,2.4,6.6,5.8,91,95,3,3,2,4,64,73,69,54,56,82,69,1,58,72,Government Job,Business Analyst,56.8,Average,52.0,64.4,Law
BBA,HR,3,8.32,72,5.2,1.5,7.8,6.0,100,91,0,4,2,5,52,54,53,44,91,55,65,0,49,78,Placement,Data Analyst,79.3,Good,53.2,39.3,Management
B.Com,Hons,1,7.56,63,4.0,2.4,7.3,5.6,86,80,4,1,2,3,66,49,50,57,37,72,65,0,39,72,Startup,Product Manager,38.5,At Risk,37.4,29.6,Commerce
B.Tech,ECE,4,7.94,59,5.2,3.0,6.2,9.8,89,90,0,5,3,5,90,55,71,80,49,62,82,2,78,96,Startup,UI/UX Designer,69.3,Average,84.6,75.7,Tech
B.Tech,CSE,2,8.02,79,4.9,4.3,5.9,6.6,92,90,1,7,5,7,93,74,71,55,79,79,73,2,86,87,Startup,DevOps Engineer,69.0,Average,92.4,91.2,Tech
BCA,General,2,7.72,81,5.4,3.5,7.5,6.6,97,88,1,6,2,4,66,60,84,49,63,47,55,1,74,70,Placement,Data Engineer,70.1,Average,72.2,41.9,Tech
B.Tech,ECE,4,8.23,75,5.9,3.2,6.8,5.7,100,92,0,5,3,5,84,47,81,51,52,52,64,1,64,66,Research,Frontend Developer,80.1,Good,70.0,70.1,Tech
BBA,Marketing,1,8.73,92,6.4,4.6,6.6,6.3,100,100,0,8,6,7,92,46,82,73,74,61,60,2,85,86,Placement,Product Manager,90.0,Good,91.5,86.0,Management
B.Tech,AI&DS,3,6.47,60,2.6,1.7,6.8,5.6,72,79,2,0,0,3,60,36,56,48,33,48,62,0,42,85,Placement,Business Analyst,40.9,At Risk,45.4,50.8,Tech
BBA,HR,3,7.38,71,4.2,1.9,7.3,5.4,85,81,1,4,2,2,69,47,86,65,54,63,63,1,65,73,Government Job,UI/UX Designer,62.9,Average,63.2,40.7,Management
B.Com,General,3,7.2,72,4.5,2.8,6.4,5.5,92,89,1,4,2,5,81,61,58,54,49,65,55,0,72,73,Placement,Business Analyst,66.8,Average,60.6,43.0,Commerce
Law,Criminal,1,7.08,69,4.4,0.2,8.1,3.2,84,79,1,2,0,0,54,63,50,42,36,61,62,0,42,66,Placement,Business Analyst,57.1,Average,41.7,44.1,Law
B.Tech,AI&DS,4,7.86,99,5.4,3.9,7.4,6.3,93,99,0,6,3,7,76,61,82,59,47,70,73,1,78,92,Placement,Data Scientist,83.5,Good,75.2,44.0,Tech
Law,Criminal,2,7.56,83,4.9,2.8,7.3,7.3,89,90,2,5,3,4,46,77,81,63,53,56,59,1,68,77,Placement,Cybersecurity Analyst,59.8,Average,51.0,62.9,Law
B.Com,Hons,2,9.73,94,8.0,2.3,7.7,2.9,100,100,0,5,3,7,71,77,59,62,35,60,74,1,55,72,Research,Data Analyst,93.1,Excellent,69.2,75.4,Commerce
B.Tech,CSE,4,7.15,65,3.4,1.9,6.1,5.7,87,84,2,0,0,3,39,45,45,49,24,60,64,0,54,58,Placement,UI/UX Designer,52.7,At Risk,33.3,29.1,Tech
BCA,General,4,7.79,80,4.9,3.2,6.9,5.1,90,91,0,6,1,7,81,55,87,63,63,62,56,1,72,77,Freelancing,Backend Developer,74.5,Average,79.9,52.5,Tech
BBA,HR,2,7.46,74,4.9,1.5,7.4,6.7,90,88,1,1,2,5,56,63,51,31,47,74,73,1,61,97,Research,Product Manager,65.5,Average,54.7,64.1,Management
BCA,General,2,7.5,76,3.6,1.9,6.7,6.0,88,85,3,5,3,5,78,53,93,61,54,58,60,2,77,86,Government Job,Cloud Engineer,45.5,At Risk,76.4,60.0,Tech
B.Tech,IT,4,8.64,98,7.3,5.4,6.7,3.2,94,100,0,6,4,9,72,54,71,74,77,63,67,1,66,100,Government Job,Cloud Engineer,96.3,Excellent,80.8,76.4,Tech
B.Tech,CSE,2,8.18,87,4.3,3.0,8.3,5.1,97,91,1,6,3,4,62,56,86,72,52,74,64,0,64,76,Research,Data Analyst,70.1,Average,72.0,55.4,Tech
BCA,General,1,7.68,83,4.0,1.8,7.3,7.7,93,90,1,5,2,5,65,30,71,67,20,40,45,0,47,70,Government Job,Cybersecurity Analyst,67.2,Average,46.6,42.4,Tech
B.Tech,IT,2,9.04,65,5.1,3.2,7.3,8.0,100,88,1,6,5,5,69,62,82,81,70,64,65,1,74,89,Startup,Machine Learning Engineer,78.4,Good,77.5,65.9,Tech
B.Com,Hons,3,6.56,61,2.1,2.2,7.1,6.8,84,82,0,3,4,3,62,67,83,75,49,58,48,0,57,58,Placement,Product Manager,53.1,At Risk,50.8,54.4,Commerce
B.Tech,AI&DS,3,7.81,94,4.6,1.6,8.4,2.0,100,98,0,6,0,5,80,43,54,46,43,73,70,1,57,73,Government Job,Product Manager,78.2,Good,54.4,60.9,Tech
B.Tech,AI&DS,2,9.41,73,5.9,3.5,7.3,9.7,100,97,0,7,5,5,61,58,91,82,71,75,67,2,94,95,Freelancing,Cloud Engineer,83.4,Good,87.8,75.5,Tech
B.Tech,AI&DS,1,8.32,80,6.3,4.8,6.2,5.4,100,100,0,10,5,7,100,58,100,79,76,63,88,1,86,91,Placement,QA Engineer,80.8,Good,90.2,88.4,Tech
BCA,General,3,9.33,77,7.1,2.8,6.4,6.6,100,100,0,4,5,5,71,55,91,78,65,58,60,1,72,100,Higher Studies,QA Engineer,84.9,Good,81.0,85.3,Tech
BCA,General,2,8.29,87,4.7,2.2,7.1,6.2,97,91,0,4,1,7,53,78,79,56,55,71,69,1,71,87,Higher Studies,QA Engineer,80.1,Good,70.0,72.0,Tech
B.Tech,IT,2,7.87,84,5.1,1.8,7.1,5.5,98,90,0,4,2,4,69,55,71,62,28,57,62,0,54,60,Research,Product Manager,77.3,Good,48.5,34.1,Tech
B.Tech,IT,2,7.3,69,3.3,4.6,5.4,7.5,88,85,1,5,5,5,90,41,81,76,77,52,55,1,71,78,Higher Studies,Machine Learning Engineer,60.3,Average,72.8,56.8,Tech
B.Tech,ECE,1,7.81,81,4.9,2.1,6.8,2.9,94,98,2,2,2,5,86,56,52,68,65,59,70,1,64,70,Placement,Business Analyst,67.6,Average,56.2,53.7,Tech
B.Tech,ECE,1,6.99,76,3.6,4.5,6.4,6.0,93,91,0,8,5,6,80,59,75,71,69,54,38,1,84,90,Startup,Software Engineer,72.5,Average,85.0,76.3,Tech
BBA,Marketing,2,6.29,48,1.0,0.4,6.9,5.9,70,68,2,0,1,0,52,46,41,46,55,65,58,0,35,57,Higher Studies,Business Analyst,32.1,At Risk,23.0,49.2,Management
B.Tech,CSE,1,7.03,73,5.3,2.5,7.0,7.2,83,82,1,3,4,5,65,31,75,53,54,66,43,0,61,83,Government Job,Cloud Engineer,57.8,Average,60.6,51.3,Tech
B.Tech,IT,3,7.7,78,5.7,1.4,6.0,3.0,96,98,0,4,2,1,56,58,61,64,31,52,62,0,65,58,Government Job,Data Analyst,75.1,Good,50.9,62.9,Tech
B.Com,General,1,8.63,77,5.1,3.4,8.4,6.3,90,98,1,5,2,2,54,41,71,69,42,68,74,0,56,77,Higher Studies,Data Analyst,74.1,Average,58.5,37.6,Commerce
BCA,General,2,7.19,56,4.4,0.8,5.2,9.7,81,79,3,1,0,2,38,31,54,36,46,55,56,0,35,78,Research,Cloud Engineer,44.7,At Risk,27.1,43.5,Tech
B.Tech,IT,4,7.15,63,3.7,3.2,8.4,4.5,80,83,3,4,3,4,74,50,85,62,48,61,58,2,66,80,Higher Studies,Product Manager,44.7,At Risk,62.9,56.6,Tech
B.Tech,ECE,2,7.6,76,2.0,3.0,6.8,7.0,90,91,0,5,5,5,80,49,70,64,61,74,64,1,76,100,Placement,Product Manager,69.2,Average,80.5,67.4,Tech
BCA,General,4,7.15,80,4.3,4.3,9.0,5.1,87,86,0,3,1,4,70,51,59,54,67,56,47,0,49,67,Placement,Data Engineer,68.1,Average,45.0,60.7,Tech
B.Tech,CSE,1,7.25,72,3.7,3.3,6.6,6.8,80,82,2,4,4,4,71,49,64,80,43,80,59,1,75,70,Startup,Frontend Developer,53.6,At Risk,64.4,57.7,Tech
B.Tech,ECE,3,7.77,66,4.3,3.1,7.5,5.1,97,85,0,7,3,6,86,64,75,53,72,87,59,2,100,81,Placement,Full Stack Developer,70.6,Average,90.8,77.3,Tech
BBA,HR,1,7.29,74,3.7,1.2,7.0,5.5,86,82,3,3,4,2,47,68,62,57,47,60,79,0,56,79,Research,Product Manager,47.7,At Risk,47.1,67.8,Management
BBA,Finance,4,8.22,86,5.4,4.3,6.4,7.3,92,92,0,7,5,3,77,71,77,75,56,69,76,2,76,100,Freelancing,Business Analyst,80.1,Good,88.9,74.1,Management
B.Tech,ECE,4,8.55,81,5.2,3.4,5.4,6.8,95,94,0,9,5,6,95,66,93,69,60,72,67,2,95,84,Research,Data Scientist,85.3,Good,94.2,62.4,Tech
BCA,General,3,5.98,56,1.2,1.6,6.3,5.6,73,70,1,2,1,1,34,54,46,75,25,67,57,0,52,50,Placement,Data Engineer,42.5,At Risk,33.0,30.6,Tech
B.Tech,IT,1,7.39,63,3.3,0.0,6.9,5.6,91,82,3,1,0,1,34,42,64,53,38,54,55,0,35,56,Government Job,QA Engineer,42.0,At Risk,29.0,32.7,Tech
B.Com,General,3,6.74,89,4.2,1.9,7.8,3.9,89,91,1,2,0,5,70,76,46,53,52,80,56,1,63,78,Government Job,Business Analyst,61.0,Average,53.3,55.2,Commerce
BCA,General,4,6.39,51,2.0,2.1,7.5,5.8,73,77,4,0,2,2,40,29,61,48,44,33,42,1,35,63,Government Job,Cybersecurity Analyst,27.7,At Risk,24.3,42.5,Tech
B.Tech,AI&DS,3,8.08,82,4.8,1.5,7.6,4.9,92,90,0,3,1,1,40,51,86,42,43,58,70,0,35,58,Government Job,Cybersecurity Analyst,74.6,Average,43.4,24.8,Tech
B.Tech,IT,3,7.23,56,3.3,2.4,6.9,7.4,86,79,1,4,4,4,64,62,59,45,70,52,68,0,70,61,Government Job,Backend Developer,57.1,Average,52.1,41.0,Tech
BBA,Finance,2,7.66,70,3.7,1.8,7.7,7.0,85,78,0,3,2,6,78,24,57,72,55,67,75,0,55,72,Freelancing,Product Manager,66.8,Average,51.6,36.7,Management
BBA,Marketing,3,8.58,54,3.0,1.5,7.0,8.3,90,89,1,2,2,0,55,33,57,58,56,50,69,0,38,57,Research,Data Analyst,67.4,Average,42.9,40.6,Management
B.Tech,AI&DS,1,7.96,68,3.6,2.4,7.9,8.2,95,87,0,6,3,4,68,51,68,64,80,52,82,0,72,72,Research,Cybersecurity Analyst,72.0,Average,61.5,60.7,Tech
B.Tech,IT,2,7.88,83,5.6,2.4,8.6,6.4,97,92,0,4,4,5,95,64,53,62,55,82,58,1,66,60,Higher Studies,AI Engineer,78.2,Good,66.6,58.3,Tech
B.Tech,ECE,2,8.47,83,5.4,3.7,7.2,6.4,99,98,0,4,4,4,72,64,48,55,59,70,68,0,78,63,Government Job,AI Engineer,85.2,Good,60.3,63.1,Tech
B.Tech,IT,1,8.23,70,4.4,1.2,7.1,7.9,91,95,1,2,1,1,58,68,73,50,37,74,66,0,50,67,Startup,Cybersecurity Analyst,65.2,Average,51.7,47.3,Tech
BCA,General,2,8.25,70,5.0,2.6,7.6,9.4,95,88,1,4,2,4,72,39,62,60,44,66,73,0,40,68,Placement,Software Engineer,67.6,Average,47.0,48.8,Tech
B.Tech,ECE,4,7.33,58,4.7,5.1,6.7,7.9,82,75,3,8,6,7,90,47,75,69,63,75,80,2,100,83,Freelancing,Data Scientist,42.7,At Risk,92.1,93.9,Tech
BCA,General,1,7.07,78,2.1,3.1,7.2,5.6,83,82,1,5,4,3,63,83,82,69,67,65,55,1,64,82,Placement,Cybersecurity Analyst,61.7,Average,68.3,69.7,Tech
B.Tech,AI&DS,2,8.76,59,6.0,4.3,5.8,6.2,95,90,1,8,5,7,83,48,95,99,64,66,69,2,95,99,Startup,AI Engineer,74.4,Average,86.6,70.8,Tech
B.Com,Hons,2,8.14,70,5.4,1.8,6.7,4.5,91,97,1,3,2,2,57,67,80,47,66,44,65,0,62,71,Startup,Product Manager,70.8,Average,69.1,48.7,Commerce
B.Tech,IT,1,7.21,72,3.5,2.2,7.4,6.7,82,89,2,7,4,6,64,44,56,50,50,45,46,1,62,80,Higher Studies,Data Engineer,53.5,At Risk,62.5,71.4,Tech
BCA,General,1,7.75,62,3.5,2.5,7.0,4.5,98,94,1,4,5,4,51,52,85,63,74,68,53,2,73,92,Placement,Business Analyst,64.6,Average,78.3,69.1,Tech
BBA,Finance,2,8.39,65,4.6,4.8,5.9,6.3,97,93,0,8,5,5,71,45,88,71,60,71,68,1,86,92,Government Job,Data Analyst,76.8,Good,85.0,62.5,Management
B.Tech,ECE,2,7.66,73,5.1,3.5,6.0,4.2,87,92,2,4,4,4,81,24,64,77,41,58,45,0,52,80,Higher Studies,Machine Learning Engineer,62.3,Average,54.1,58.4,Tech
Law,Criminal,2,8.26,67,4.0,3.4,6.5,7.4,100,91,0,6,5,5,78,45,74,84,69,80,76,2,91,91,Placement,Business Analyst,76.1,Good,92.2,58.9,Law
B.Com,General,2,6.97,74,4.6,0.4,6.8,6.9,83,82,2,2,1,3,54,27,54,50,20,51,54,0,53,66,Placement,Business Analyst,54.2,At Risk,30.2,42.1,Commerce
B.Com,Hons,1,7.78,99,5.3,5.6,7.4,4.1,97,90,0,8,4,8,98,100,93,69,47,77,92,2,100,86,Startup,Product Manager,81.7,Good,97.9,71.1,Commerce
BCA,General,3,7.36,69,3.3,0.7,5.9,7.7,83,74,0,3,2,2,39,52,67,57,54,39,57,0,42,72,Research,UI/UX Designer,61.6,Average,40.5,48.2,Tech
BCA,General,4,7.78,83,3.0,5.2,4.9,7.0,94,89,0,7,5,5,61,38,79,67,70,47,59,1,71,96,Placement,Data Engineer,74.8,Average,82.7,91.9,Tech
BCA,General,2,7.51,67,3.7,1.9,6.4,7.1,88,91,1,2,1,2,37,53,77,51,44,61,62,0,52,57,Higher Studies,Full Stack Developer,61.7,Average,47.0,49.7,Tech
BCA,General,2,8.03,55,4.8,1.7,6.5,9.6,85,84,2,2,2,4,45,2,76,58,51,48,66,0,49,78,Startup,DevOps Engineer,55.8,Average,45.4,37.5,Tech
Law,Corporate,3,7.94,75,4.7,3.1,8.3,4.3,91,98,2,6,3,3,85,63,65,49,51,81,83,2,100,63,Startup,Business Analyst,67.9,Average,78.2,46.7,Law
BCA,General,2,8.44,80,5.6,3.7,6.5,5.9,99,87,0,6,6,5,77,69,90,78,84,75,71,1,87,84,Startup,Backend Developer,86.8,Good,85.5,73.6,Tech
B.Tech,CSE,1,7.71,90,5.1,4.4,7.3,3.1,91,90,0,7,6,7,88,93,66,79,69,71,64,2,72,94,Placement,QA Engineer,73.8,Average,77.9,68.4,Tech
Law,Criminal,3,8.61,79,6.7,5.6,7.7,7.3,100,100,0,8,6,7,96,66,98,76,78,96,97,3,100,97,Startup,Product Manager,87.7,Good,96.5,65.2,Law
BCA,General,2,8.31,54,5.1,1.8,7.3,10.1,86,88,0,4,4,5,74,75,78,61,42,67,56,1,80,86,Freelancing,Business Analyst,72.6,Average,76.7,61.3,Tech
B.Tech,ECE,1,7.04,74,5.7,0.8,7.6,5.6,89,92,1,0,1,3,29,51,45,49,33,62,59,0,35,66,Placement,UI/UX Designer,59.1,Average,28.6,40.5,Tech
B.Tech,ECE,2,6.15,81,3.4,2.7,6.2,2.1,86,90,1,4,1,4,65,96,57,72,42,69,72,0,58,51,Placement,Product Manager,53.5,At Risk,46.3,36.0,Tech
B.Com,Hons,4,6.5,68,1.7,0.9,7.0,6.4,73,70,4,1,2,3,62,55,54,56,57,67,54,1,54,66,Startup,Business Analyst,26.0,At Risk,49.0,46.7,Commerce
B.Tech,ECE,1,7.68,64,4.7,3.1,7.6,6.5,86,81,0,5,3,5,87,67,69,60,56,54,53,0,60,69,Placement,QA Engineer,61.5,Average,58.2,59.3,Tech
BBA,HR,4,7.95,71,5.3,2.4,7.4,7.7,100,96,0,4,2,3,56,51,69,54,50,78,86,1,46,69,Placement,Business Analyst,78.7,Good,58.4,44.6,Management
B.Tech,AI&DS,3,7.35,71,3.2,3.0,6.5,6.3,92,86,0,5,5,5,96,47,52,38,75,56,57,1,69,71,Startup,Cloud Engineer,67.7,Average,70.0,76.4,Tech
Law,Criminal,4,7.14,73,3.4,2.7,6.2,6.1,80,84,0,2,2,4,52,51,57,56,39,58,66,0,55,77,Government Job,Cybersecurity Analyst,63.3,Average,34.3,32.8,Law
BCA,General,3,8.12,78,4.2,3.0,7.9,6.9,94,90,0,5,4,5,68,77,71,64,62,82,82,3,95,87,Placement,Data Engineer,76.5,Good,88.0,65.1,Tech
Law,Criminal,3,7.33,84,5.8,2.4,8.2,3.3,89,93,1,5,3,7,62,86,56,46,50,72,75,1,67,76,Government Job,Business Analyst,67.1,Average,60.4,67.3,Law
Law,Criminal,4,6.82,79,4.6,0.0,7.4,6.0,88,84,0,0,0,0,33,81,39,54,38,61,78,1,35,76,Higher Studies,Business Analyst,69.3,Average,20.0,30.1,Law
B.Tech,AI&DS,1,9.44,88,7.7,5.5,6.7,8.1,100,100,0,8,6,5,89,38,100,99,64,45,54,1,75,100,Placement,AI Engineer,95.3,Excellent,90.2,63.9,Tech
BBA,HR,1,8.72,84,6.7,4.3,6.4,8.0,90,95,0,5,4,6,76,56,90,86,78,65,80,2,90,79,Freelancing,Business Analyst,86.4,Good,87.8,61.1,Management
